Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1995,10,,264,9,Y,,Jason Dawsey (minors),LHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",10
1994,10,,263,4,Y,,Scott Krause (minors),OF,,,,,,,,,,,,,4Yr,"University of New Orleans (New Orleans, LA)",10
1993,10,,291,23,Y,,Chris McInnes (minors),SS,,,,,,,,,,,,,4Yr,"Brigham Young University-Idaho (Rexburg, ID)",10
1992,10,,276,12,N,,Travis Wilson (minors),C,,,,,,,,,,,,,HS,"Rancho Buena Vista HS (Vista, CA)",10
1991,10,,260,5,Y,,Jim Wilke (minors),RHP,,,,,,,,,,,,,JC,"Triton College (River Grove, IL)",10
1990,10,,277,15,Y,,Kurt Archer (minors),RHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",10
1989,10,,261,17,Y,,John Finn (minors),3B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",10
1988,10,,263,24,N,,Charlie Fiacco (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",10
1987,10,,253,13,N,,Scott Kimball (minors),RHP,,,,,,,,,,,,,4Yr,"Salem State University (Salem, MA)",10
1986,10,,243,6,Y,,Buddy Jenkins (minors),LHP,,,,,,,,,,,,,HS,"Starmount HS (Boonville, NC)",10
1985,10,,237,1,Y,,Rich Bosley (minors),RHP,,,,,,,,,,,,,4Yr,"Appalachian State University (Boone, NC)",10
1984,10,,254,18,Y,,Mike Stanek (minors),2B,,,,,,,,,,,,,4Yr,"University of Delaware (Newark, DE)",10
1983,10,,262,26,Y,,Jeff Gilbert (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",10
1982,10,,261,25,Y,,Jay Aldrich (minors),RHP,-0.1,8.0,1.0,0.0,0.0,0.0,62.0,6.0,5.0,4.72,1.45,2.0,4Yr,"Montclair State University (Montclair, NJ)",10
1981,10,,254,21,N,,Todd Morgan (minors),LHP,,,,,,,,,,,,,HS,"Dinwiddie County HS (Dinwiddie, VA)",10
1980,10,,258,25,N,,Todd Soares (minors),SS,,,,,,,,,,,,,HS,"Kingsburg HS (Kingsburg, CA)",10
1979,10,,257,23,Y,,Ron Koenigsfeld (minors),INF,,,,,,,,,,,,,4Yr,"Florida International University (Miami, FL)",10
1978,10,,242,8,Y,,Lance Ediger (minors),OF,,,,,,,,,,,,,,,10
1977,10,,237,3,Y,,Dave LaPoint (minors),LHP,7.0,186.0,251.0,0.0,0.104,0.264,294.0,80.0,86.0,4.02,1.45,1.0,HS,"Glens Falls HS (Glens Falls, NY)",10
1976,10,,220,4,N,,Steven Guengerich (minors),OF,,,,,,,,,,,,,HS,"Homestead HS (Cupertino, CA)",10
1975,10,,221,5,Y,,Richard Ford (minors),LHP,,,,,,,,,,,,,4Yr,"Lynn Technical College (Lynn, MA)",10
1974,10,,222,6,Y,,Carl Pohlman (minors),LHP,,,,,,,,,,,,,4Yr,"Central Michigan University (Mount Pleasant, MI)",10
1973,10,,219,3,Y,,Charles Moore (minors),C,,,,,,,,,,,,,HS,"Western Branch HS (Chesapeake, VA)",10
1972,10,,222,6,Y,,Victor Sanchez (minors),SS,,,,,,,,,,,,,HS,"Pentucket Regional HS (West Newbury, MA)",10
1971,10,,226,4,Y,,Tom Hausman (minors),RHP,3.2,128.0,63.0,0.0,0.111,0.266,160.0,15.0,23.0,3.8,1.27,3.0,HS,"La Verne HS (La Verne, CA)",10
1970,10,,227,5,Y,,Kenneth Collins (minors),RHP,,,,,,,,,,,,,HS,"Clackamas HS (Clackamas, OR)",10
1969,10,,237,21,N,,Gary King (minors),SS,,,,,,,,,,,,,HS,"Clay HS (South Bend, IN)",10
1968,10,,226,22,Y,,Larry Pickett (minors),RHP,,,,,,,,,,,,,HS,"Chaffey HS (Ontario, CA)",10
